acc,precision,recall,f1,mse,fraction,thresholds
0.8556771719531706,0.2602685707188998,0.3739160375433585,0.25041614152400415,0.4582857412090774,"[0.85202021484623, 0.058377987149859055, 0.025287604439139598]","(0, 1, 2)"
0.8551438657084085,0.25982122866895113,0.3983723321614295,0.24934949234363443,0.4508320451227349,"[0.85202021484623, 0.058377987149859055, 0.04893719684079539]","(0, 1, 4)"
0.9107600883764634,0.2554872740295904,0.38130633042422946,0.2491652952057895,0.4373722786889483,"[0.9103982019960891, 0.025287604439139598, 0.02364959240165579]","(1, 2, 4)"
0.9663255199735886,0.25290796389791825,0.3316776783899167,0.25147548813317583,0.4016290305225028,"[0.9654239784645859, 0.014665921730959697, 0.019326002488762477]","(5, 10, 500)"
0.0,0.0,0.0,0.0,0.355832656149956,0,baseline
