id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
1594480597212483586,JUST IN: 120 firms affiliated with #FTX are filing for bankruptcy.,2022-11-20 23:59:33+00:00,,2252,0,#ftx,NFTIMMAY,1356,802,1289,1906
1594480586411806721,"tHe MoSt GenErOuS bIlLiOnAiRe iN tHe WoRlD 🤡

$FTT #FTT #FTX #SamBankmanFried #SBF #Crypto https://t.co/ep8ZIQL5B4",2022-11-20 23:59:30+00:00,Portfolio,13,0,#ftx,itscryptocamel,80,2830,8292,22947
1594480581446111232,"#DeFi Is the Answer to the #FTX Crisis—But We Must Get Better at Communicating It

In the swirling crypto liquidity storm, DeFi offers a way forward.

Source: https://t.co/uwGauV7PVr",2022-11-20 23:59:29+00:00,data,0,3,#ftx,bitnose,4311,609,73,1210
1594480575502508034,"🌐 #cryptonews in brief 🌐

'Former SEC Official Doubts FTX Crash Will Prompt Congress to Act on Crypto Regulations'
from coindesk 

Summary :
#ftx, a crypto exchange, filed for bankruptcy protection in the u.s. last week following ...",2022-11-20 23:59:27+00:00,,0,0,#ftx,seanode_news,0,60,20922,43
1594480567633838083,"This deserves its own tweet.

@BanklessHQ was supposedly paid $250k a month to shill #FTX and promote actual scammer @SBF_FTX 

Meanwhile accusing @RichardHeartWin of being a scammer with zero evidence. 

Do you have anything to say about this @RyanSAdams or @TrustlessState ? https://t.co/svEIlyCIl7",2022-11-20 23:59:25+00:00,So. Cal,113,0,#ftx,HollywoodMeta,934,221,2413,4850
1594480531378700288,@MisterSpread @M_E_T_A_M_A_S_K @kevinolearytv KO is an early investor to #ftx and if anyone thinks that KO was fisted by SBF then he/she hasn’t understand tradFi,2022-11-20 23:59:17+00:00,,0,0,#ftx,BuilderBob1313,526,318,14716,12258
1594480522796867586,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:59:15+00:00,,2410,0,#ftx,jacjacksmom,601,102,6044,22137
1594480518347001857,"#Crypto News:

The hacker who stole hundreds of millions in crypto from the bankrupt #FTX exchange began selling the #ETH. 
 ~This is leading to increased volatility and short-term downside in markets.
 ~This will present a buy opportunity for those who dollar cost average (DCA)",2022-11-20 23:59:14+00:00,,2,3,#ftx,NUMISMEcoin,111,1119,534,491
1594480499577491456,"In the midst of the #FTX crash, #PresidentBiden heads for a 'Critical Call' for stricter #Crypto Regulations.

50K #Ethereum Swapped to #BTC from the 'FTX Exploiter'",2022-11-20 23:59:09+00:00,,13,0,#ftx,mikecryptothugn,1916,1078,15176,9579
1594480484087918592,"@samydv1 @BullRunLife @SteveBullRun @Awino Look the shouted out #FTX 🤣🤣😉😉
 You can't make this shit up.",2022-11-20 23:59:06+00:00,🇨🇦 ,0,0,#ftx,CookePaul74,312,102,2483,1769
1594480476361834498,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:59:04+00:00,,2410,0,#ftx,RejectedDemon,3705,1500,22274,28927
1594480469546078209,"Liquidation of 50K ETH from the #FTX hacker dropped ETH from 1220 to 1160 this morning.

Another 200K ETH potentially to dump. 

Here comes triple digits?

Got my stables ready.",2022-11-20 23:59:02+00:00,OG's Paradise,23,0,#ftx,Metamouzer,2754,1353,6700,11852
1594480448914194432,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:58:57+00:00,,2410,0,#ftx,MDease2,7672,7936,16506,653
1594480434267791361,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:58:54+00:00,Made In Hawaii,2410,0,#ftx,NewsNancy9,1345,25344,97914,27
1594480387648098310,"tHe MoSt GenErOuS bIlLiOnAiRe iN tHe WoRlD 🤡

$FTT #FTT #FTX #SamBankmanFried #SBF #Crypto https://t.co/ep8ZIQL5B4",2022-11-20 23:58:43+00:00,,13,0,#ftx,cryptohodlgroup,2853,642,12590,8380
1594480367586537472,Sources saying #FTX was behind the downfall of Celsius and 3AC.,2022-11-20 23:58:38+00:00,"Los Angeles, CA",289,0,#ftx,CK38775923,54,94,4899,3769
1594480350708760578,"This FTX scandal is so bad that they are willing to release Epstien Island names to change the topic. Let that sink in. 
#FTXScandal #FTX #FTXbankruptcy 
$GME n $AMC 🚀 https://t.co/6IqlPWOf5E",2022-11-20 23:58:34+00:00,,659,0,#ftx,AlexanderHN14,1243,733,18300,18770
1594480346837524482,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:58:33+00:00,,2410,0,#ftx,DKParker14,4950,2290,27737,38206
1594480335538065408,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:58:30+00:00,,2410,0,#ftx,Genewd,174,28,1002,3754
1594480327086546944,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:58:28+00:00,,2410,0,#ftx,2020_was_rigged,979,260,23787,34403
1594480319868157953,"tHe MoSt GenErOuS bIlLiOnAiRe iN tHe WoRlD 🤡

$FTT #FTT #FTX #SamBankmanFried #SBF #Crypto https://t.co/ep8ZIQL5B4",2022-11-20 23:58:26+00:00,,13,0,#ftx,Thie_rno56,741,337,17827,17798
1594480273953095682,"tHe MoSt GenErOuS bIlLiOnAiRe iN tHe WoRlD 🤡

$FTT #FTT #FTX #SamBankmanFried #SBF #Crypto https://t.co/ep8ZIQL5B4",2022-11-20 23:58:15+00:00,"New York, NY",13,69,#ftx,gokhshteinmedia,684,112760,19276,26608
1594480267841896451,"Sam Bankman-Fried and FTX Cronies Gave $300k to House Committee Members Investigating Him

https://t.co/kKR9HBYbot

#FTX",2022-11-20 23:58:14+00:00,TN,403,0,#ftx,mefbama,11369,13931,545077,417785
1594480261781127168,This tweet was inspired by those calling for more government regulation in the wake of the #SBF and #FTX frauds. The beauty of free market capitalism is that it self-regulates. Competition for reputation and profit and loss are better regulators than easily captured bureaucrats.,2022-11-20 23:58:13+00:00,,64,0,#ftx,J_12_24_,25,15,167,983
1594480230999244802,That about sums it up! #DNC #FTXScandal #FTX #DemocratsAreCorrupt #LFG https://t.co/a0f007lKjx,2022-11-20 23:58:05+00:00,United States,177,0,#ftx,craigbob99,2106,2436,260172,294953
1594480207825551360,"FTX impact continues 

#FTX #Binance #Crypto #Bitcoin https://t.co/bHvRo5ceRM",2022-11-20 23:58:00+00:00,,0,0,#ftx,itsarbazasif,29,137,709,112
1594480191140614145,"BREAKING: 

Kevin McCarthy Used #FTX #SBF Stolen to Defeat Conservatives in 2022.

Which Destroyed the so-called ""Red Wave."" https://t.co/TDwJpKbRd4",2022-11-20 23:57:56+00:00,"Oregon, USA",6971,0,#ftx,Singlesjunktion,9291,8643,140893,47305
1594480184757030916,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:54+00:00,,2410,0,#ftx,DavidDu75967964,98,103,5002,3074
1594480181477269506,"@Neuralinkoffic is ready to go to the moon, 1225 holders, 600k and before @elonmusk tweet, golden opportunities don't always repeat.

 https://t.co/KRn0fhTIzb

#ftx #twittertakeover #twitterlayoffs #ERC20only  #Neuralink #RBXS #100xgem https://t.co/iAt0wGnoS9",2022-11-20 23:57:53+00:00,,8,0,#ftx,Yizhe88,347,831,6787,7683
1594480148174163968,"In the wake of one of the biggest financial frauds in the modern era being tied to their #2 party donor, Senate Democrats and Joe Biden react by demanding an investigation...of @ElonMusk. #FTX",2022-11-20 23:57:45+00:00,,3522,0,#ftx,RolandAlbertFra,177,1079,91132,127203
1594480141602029568,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:44+00:00,Canada,2410,0,#ftx,xalthraxian,545,118,722,3202
1594480103123296256,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:35+00:00,USA,2410,0,#ftx,BordersUSA,6684,6085,123469,63198
1594480103072927747,@kevinolearytv mr not wonderful. Used to look up to you. You are just as corrupt. #FTX #QatarWorldCup2022 #cryptocrash,2022-11-20 23:57:35+00:00,,0,0,#ftx,HardwickXRP,126,187,4391,5170
1594480094780628993,Sources saying #FTX was behind the downfall of Celsius and 3AC.,2022-11-20 23:57:33+00:00,,289,0,#ftx,Agustin52546372,710,371,20134,18874
1594480093614800901,"What is Sam doing right now?
#FTX",2022-11-20 23:57:32+00:00,Berlin,0,0,#ftx,sysschwein,893,496,62142,7307
1594480088627777536,How deep does the corruption really go @Forbes? Calling a person who played an intricate part in committing fraud &amp; stealing billions of dollars from people a “Queen”. Shall we assume your publication has been bought off as well? #Forbes #Alameda #FTX #CarolineEllison #Fraud https://t.co/1cDX6OLxC3,2022-11-20 23:57:31+00:00,U.S.,20,0,#ftx,Of45Fan,1889,1988,47085,53023
1594480072580292609,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:27+00:00,,2410,0,#ftx,timj2002003fu,369,53,5785,5753
1594480065475399682,"New tax money laundering scheme, since #FTX #FTXScandal #FTXScam is over
👇🏻 https://t.co/5oy1Mfzdtc",2022-11-20 23:57:26+00:00,"Virginia, USA",0,0,#ftx,DefendsLiberty,1230,880,10001,6267
1594480063403130880,"We’ve all learned a lot over the past few days thanks to SBF &amp; #FTX 

So with our newly acquired knowledge from the school of hard knocks, let's take a fresh look at Wojak Finance in this thread...🧵
1/6 https://t.co/mykIvdLkFY",2022-11-20 23:57:25+00:00,,20,0,#ftx,CryptoKen87,228,36,642,383
1594480051231150080,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:22+00:00,"Los Angeles, CA",2410,0,#ftx,knottyrahul,698,270,61550,64988
1594480050912518144,"@Bitboy_Crypto has my respect and support for calling out the bad actors supporting and possibly held hostage by the #FTX fiasco caused by #SBF.

@kevinolearytv had been Ben's prime target. I bet @cz_binance could give solid insight about Kevin and his involvement in #crypto.",2022-11-20 23:57:22+00:00,,48,0,#ftx,kyanbr0x,232,215,13395,14616
1594480030939217920,Sources saying #FTX was behind the downfall of Celsius and 3AC.,2022-11-20 23:57:18+00:00,NYC,289,0,#ftx,pandemicwearymd,1170,566,13576,27030
1594480021028093954,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:57:15+00:00,"Indiana, USA",2410,0,#ftx,jbepp,441,32,12226,2352
1594479936907014144,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:56:55+00:00,,2410,0,#ftx,slipperyrockp,230,52,6372,6725
1594479932897271808,"📢 Reaching 8,000 members on #Twitter

#ToTheMoon together🔥

Contribute &amp; Earn #Sisu point 💯 👉 https://t.co/2Jx9qzUE6r

Join Sisu #Discord 👉 https://t.co/nVcYOiqFhK

#Aptos #FTX #Giveaway #Sisunetwork https://t.co/mP0w9zvv5Y",2022-11-20 23:56:54+00:00,,133,0,#ftx,IdiriMounir,206,7,313,152
1594479916871221248,Sources saying #FTX was behind the downfall of Celsius and 3AC.,2022-11-20 23:56:50+00:00,,289,0,#ftx,CeljayCel,1533,2132,11021,18609
1594479883047956480,"#XRP and the #xrpl could be poised for a bright 2023/2024
1. Not highly associated with #FTX   
2. Not listed on @Gemini 
3. @FlareNetworks coming soon
4. @PolySignInc poised to benefit from #regulations
5. SEC lawsuit having a positive out come for both. #xrp and @ripple ???",2022-11-20 23:56:42+00:00,,0,0,#ftx,YoAdria07237640,656,168,4257,959
1594479792526884864,"NO, THE #FTX HACKER IS NOT BUYING #BITCOIN!!!

Wrapped Bitcoin isn't Bitcoin! It's a derivative on a non-scaling, centralized, censored scam chain.

Have you guys learned nothing?",2022-11-20 23:56:21+00:00,Japan / USA,90,0,#ftx,Bitcoin_Win,2126,11889,217017,38801
1594479775300538369,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:56:17+00:00,"LI, NY and Tachikawa, Japan",2410,0,#ftx,chrisalbertell1,1162,877,57526,4751
1594479765863694336,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:56:14+00:00,"Iowa, USA",2410,0,#ftx,rajivan26,946,170,367,30450
1594479752890679296,Joe Biden is calling for global #Bitcoin &amp; crypto regulation after #FTX collapse.,2022-11-20 23:56:11+00:00,,206,0,#ftx,Ty80904319,4654,1472,15924,16817
1594479721332453376,"#FTX hacker betting on #BTC sounds pretty smart.  👇

Holding that #ETH is probably a pretty bad idea considering the network can blacklist him. 

Not to mention #Bitcoin fundamentals are a league above ETH at this point. https://t.co/enX0YUJ3lV",2022-11-20 23:56:04+00:00,"Bayview, San Francisco",47,0,#ftx,araitatsuya,4998,579,123958,115619
1594479718136709121,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:56:03+00:00,WA ,2410,0,#ftx,2Malinois,1021,692,18169,16985
1594479702848274432,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:55:59+00:00,,2410,0,#ftx,America00059462,286,93,13113,14943
1594479692421074944,How is enterprise on @Hedera &amp; #HBAR reacting to the #FTX market turmoil? 🧐 https://t.co/MnLcN00fhv,2022-11-20 23:55:57+00:00,"Thousand Oaks, CA",108,0,#ftx,UpSpeed7,169,179,1856,8672
1594479687547629569,"Bank Fraud and Money Laundering is a feature, not a bug, of #crypto generally, #FTX and #Tether. https://t.co/jgFvpLQqre",2022-11-20 23:55:56+00:00,,1,13,#ftx,zeroshorts,4219,3734,56967,165183
1594479666068303872,"#FTX #Hacker started moving funds. Swapped #ETH for Ren #BTC, and sent it to Ren BTC Gateway, burned RenBTC and claimed bitcoins on 2 new addresses ~(58,800,000 USD).
At the time of writing, the hacker started layering funds. https://t.co/J2mjL8Fg9K",2022-11-20 23:55:51+00:00,"Caracas, Venezuela",14,0,#ftx,portilloabogado,1405,714,3068,2506
1594479661471383560,"@Levanonashvili @3YearLetterman Lava 
#FTX financed yore waterbed",2022-11-20 23:55:49+00:00,,0,2,#ftx,AgedMercury,1974,1804,20508,33563
1594479629477322754,"So Here is our amazing #giveaway of 220$

Steps to join:
1. Follow @Decentra_co 
2. ❤️ this tweet
3. Tag 4 friends

One Lucky Winner will get 220$

Result : 72 Hr

#FTX #Ftxcrash #FTXUS #NFT #APE #ETH #BTC #Airdrop #BNB  #FTXINU #Twitter",2022-11-20 23:55:42+00:00,,1100,0,#ftx,SentientGelato,336,26,879,463
1594479568290807809,"@Bitboy_Crypto has my respect and support for calling out the bad actors supporting and possibly held hostage by the #FTX fiasco caused by #SBF.

@kevinolearytv had been Ben's prime target. I bet @cz_binance could give solid insight about Kevin and his involvement in #crypto.",2022-11-20 23:55:27+00:00,"Craigavon, Northern Ireland",48,0,#ftx,MichaelFeighan,234,205,4749,16132
1594479539320590337,"@Bitboy_Crypto has my respect and support for calling out the bad actors supporting and possibly held hostage by the #FTX fiasco caused by #SBF.

@kevinolearytv had been Ben's prime target. I bet @cz_binance could give solid insight about Kevin and his involvement in #crypto.",2022-11-20 23:55:20+00:00,,48,0,#ftx,TexSully,719,139,804,3282
1594479537353822208,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:55:20+00:00,"Keizer, Oregon",2410,0,#ftx,Terminator0765,967,1263,205476,192248
1594479516239265792,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:55:15+00:00,,2410,0,#ftx,MitchTa69942671,136,34,4627,4125
1594479471910084609,FTX Contagion Bailouts are the BIGGEST Red Flag's. I have never saw anything like this is my life. Freaking Fidelity's connected to SALT &amp; FTX! #ftx #contagion @FoxNews  @TuckerCarlson   https://t.co/pzgi4CB9YF via @YouTube,2022-11-20 23:55:04+00:00,"Las Cruces,  NM",7,0,#ftx,JimmieDoss,1538,721,15954,45441
1594479423238987776,"They didn’t keep records of employees? They didn’t keep records of investments outside crypto? They leant @SBF_FTX a billion dollars? @FTX_Official has demonstrated corruption on a level unseen. Bigger question, who knew at higher levels and allowed it? #FTX #SBF #Fraud #Crypto https://t.co/0GiJ34etuQ",2022-11-20 23:54:53+00:00,"California, USA",31,0,#ftx,BradySheldon,1160,357,2374,15093
1594479362719780864,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:54:38+00:00,,2410,0,#ftx,terego_allen,292,92,3614,13284
1594479343715106817,"@Bitboy_Crypto has my respect and support for calling out the bad actors supporting and possibly held hostage by the #FTX fiasco caused by #SBF.

@kevinolearytv had been Ben's prime target. I bet @cz_binance could give solid insight about Kevin and his involvement in #crypto.",2022-11-20 23:54:34+00:00,,48,0,#ftx,GorohAlin,211,20,717,816
1594479332352729090,@GOP #FTX no wonder why @GaryGensler @SECGov looked the other way. Their friends are the part of the elite sexual predator ring. https://t.co/Otj82FGqYW,2022-11-20 23:54:31+00:00,"Chicago, IL",0,0,#ftx,CatRedEye,970,102,2814,2986
1594479322005671936,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:54:29+00:00,MAGA COUNTRY 🇺🇸,2410,0,#ftx,lLoveAmerica1st,1152,127,6248,5339
1594479312585240576,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:54:26+00:00,"Seattle, WA",2410,0,#ftx,sturm_will,3211,2283,17090,55488
1594479267332517888,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:54:15+00:00,"Las Vegas, NV",2410,0,#ftx,theillusivealyd,1110,542,132822,275942
1594479262865788928,I like that Ripple and might be looking into buying some of #FTX’s assets.,2022-11-20 23:54:14+00:00,USA,106,0,#ftx,CEODogeTipBot,1838,472,5509,14775
1594479255995707392,"Markets Red for #Crypto Top Ten, #BCH up 2%; African Industry Leaders Address #FTX: 'This Is a Failure of a Centralized Entity,' Not Crypto — DPU 11.16.22 https://t.co/LzMYrjGz3s",2022-11-20 23:54:13+00:00,,34,0,#ftx,margav19803568,38,24,518,1068
1594479236076769281,"This FTX scandal is so bad that they are willing to release Epstien Island names to change the topic. Let that sink in. 
#FTXScandal #FTX #FTXbankruptcy 
$GME n $AMC 🚀 https://t.co/6IqlPWOf5E",2022-11-20 23:54:08+00:00,,659,0,#ftx,fr3qu3ncy432,270,24,454,1318
1594479227570716678,"This FTX scandal is so bad that they are willing to release Epstien Island names to change the topic. Let that sink in. 
#FTXScandal #FTX #FTXbankruptcy 
$GME n $AMC 🚀 https://t.co/6IqlPWOf5E",2022-11-20 23:54:06+00:00,,659,0,#ftx,NotAShark9000,157,73,197,1179
1594479215994613761,"#FTX owes over $3 billion to its 50 biggest creditors: Bankruptcy filing

Not much is known about who these creditors could be, as names and personal information were redacted from the published document.

Source: https://t.co/TH370JFZpL",2022-11-20 23:54:03+00:00,data,0,2,#ftx,bitnose,4311,609,73,1210
1594479210621718528,@ChaseTheTruth We almost killed cryptocurrency through #FTX boss!,2022-11-20 23:54:02+00:00,On Blockchain,0,0,#ftx,02072021M,853,236,13893,31446
1594479193966149632,🔥🔥🔥 Russia to UK: You carried out the terrorist attacks on the Nord Stream. 😆 #media #ukraine #uk #ftx https://t.co/39oJsvtK52,2022-11-20 23:53:58+00:00,'NoWhere',0,0,#ftx,XekriCorp,144,16,2503,418
1594479090865565696,"❤💛💚💙

&gt; a youtube channel with the literal name ""PensionCraft"" is talking about #FTX Contagion

&gt; literally the oldest demographics in the world... black &amp; white TV dudes who used to drive wooden cars.. are talking about ""FTX Contagion for crypto""

if you sell, are you early? https://t.co/qZD7dMXRGj",2022-11-20 23:53:33+00:00,,0,6,#ftx,yourfriendSOMMI,417,3645,12820,49417
1594479090110988288,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:53:33+00:00," Pacific Wonderland, Oregon",2410,0,#ftx,AlisVolPropriis,1108,645,39365,49531
1594479059353862144,"FTX auditor was Prager Metis, the first audit firm to establish a presence in the metaverse… 

She is throwing a party tomorrow, Dollhouse, in the Metaverse.

No word yet on whether Sam is attending.

#FTX #SBF_FTX https://t.co/c9jAAk0E03",2022-11-20 23:53:26+00:00,Publishes The Morgan Report,55,0,#ftx,sllvarguru22,112,7,227,4
1594479031411695616,@natsechobbyist @4lisaguerrero RT #ftx #Biden #NancyPelosi looting American public treasury enriching corrupt #nato #Zelensky #Ukraine️ #USA #FTXScandal @NATO #media wants more war @maddow @SavannahGuthrie @ananavarro @hodakotb @NBCNews @BBCNews @morningmika https://t.co/lSPY950jDH,2022-11-20 23:53:19+00:00,"St Augustine, Florida",0,1,#ftx,Eugene646,1227,1485,169542,170904
1594478993184591874,"not anymore they don't
$btc $eth #crypto #ftx #grayscale #bitcoin https://t.co/rfk5rkd8gK",2022-11-20 23:53:10+00:00,by the ocean,0,3,#ftx,Isisgra,6364,7874,19251,1758
1594478988600147968,#FTX had some of the worst bookkeeping in modern fraud history! This is despite having the power of 'blockchain' on their side.,2022-11-20 23:53:09+00:00,,44,0,#ftx,hillmanholdings,3927,547,5453,137
1594478984934617088,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:53:08+00:00,"Florida, USA",2410,0,#ftx,MDockendorf1,2946,1671,108443,90890
1594478963812098048,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:53:03+00:00,,2410,0,#ftx,colinjarrett587,4998,1538,268913,54624
1594478961064542208,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:53:02+00:00,Scotland,2410,0,#ftx,ForeverBrexit,7812,7099,197263,138196
1594478920975253504,JUST IN: 120 firms affiliated with #FTX are filing for bankruptcy.,2022-11-20 23:52:53+00:00,"Wasilla, AK",2252,0,#ftx,NFTCurator2,262,587,7145,4277
1594478900167548928,"@Bitboy_Crypto has my respect and support for calling out the bad actors supporting and possibly held hostage by the #FTX fiasco caused by #SBF.

@kevinolearytv had been Ben's prime target. I bet @cz_binance could give solid insight about Kevin and his involvement in #crypto.",2022-11-20 23:52:48+00:00,,48,0,#ftx,Suiemoto_XRP,355,131,2086,5176
1594478896707211264,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:52:47+00:00,,2410,0,#ftx,DbSnuts,29,4,579,1463
1594478893255327744,"[1894] #Eindhoven #Secure your #Crypto coins, and keep them in #your own hands, no more #FTX problems (..) #fast and #secure. https://t.co/ORfg37tBOx https://t.co/hLC8rnnoe5",2022-11-20 23:52:46+00:00,Apeldoorn (GLD) Holland,0,0,#ftx,247robby,618,1247,787359,239
1594478888909881344,"That's probably why the DOJ can't arrest Ken Griffin for so long.

#amc #ftx #gme https://t.co/nVONtYenW7",2022-11-20 23:52:45+00:00,"Lisboa, Portugal",16,0,#ftx,ArabiaMasry,838,295,12997,22392
1594478872472559617,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:52:41+00:00,,2410,0,#ftx,NewPatriot6,278,85,6166,12088
1594478869494792192,JUST IN: 120 firms affiliated with #FTX are filing for bankruptcy.,2022-11-20 23:52:41+00:00,日本　福岡,2252,0,#ftx,778806Fish,257,220,10809,46221
1594478846367219713,"This FTX scandal is so bad that they are willing to release Epstien Island names to change the topic. Let that sink in. 
#FTXScandal #FTX #FTXbankruptcy 
$GME n $AMC 🚀 https://t.co/6IqlPWOf5E",2022-11-20 23:52:35+00:00,,659,0,#ftx,ThatsJustAR,404,183,17829,10731
1594478824590303232,"SBF scammed billions out of investors via #FTX.

No FBI SWAT team raids of his home or office. His family was not held at gunpoint and terrorized.

He gave a hundred million dollars to Democrats.

You do the math.",2022-11-20 23:52:30+00:00,"Aspen, CO",3464,0,#ftx,shana_mike,75,6,350,664
1594478810572857344,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:52:27+00:00,,2410,0,#ftx,BethRey57271108,191,17,399,475
1594478799747514368,Door 3 and #FTX money laundering are just the tip of the iceberg. All patriots need to dig deeper. The information is out there.,2022-11-20 23:52:24+00:00,,2410,0,#ftx,LarryArnold4721,264,159,5071,3587
